id,isbn,titulo,autor,data_publicacao,generos,preco,paginas
89901,9785801407073,Memórias da Magia,Rafael Ribeiro,2017-12-01,Ciência|Tecnologia,44.96,633
89902,9780301452540,O Caminho da Alma,Gabriel Gomes,2008-12-28,Ficção|Fantasia|Romance,195.46,511
89903,9781551851128,Sussurros da Escuridão,Julia Carvalho,2012-11-15,Drama|História,152.08,617
89904,9784827488958,A Lenda do Amanhã,Lucas Lima,2011-02-15,Romance|Filosofia|Mistério,149.7,789
89905,9785793269146,Memórias Estelar,Marcos Ferreira,1990-01-21,Suspense,186.95,726
89906,9782498981519,O Segredo da Alma,Camila Souza,1990-06-19,Ciência,212.97,628
89907,9789957411060,Fragmentos Perdido,Beatriz Oliveira,1987-04-17,História,61.11,540
89908,9789976537071,História do Dragão,Beatriz Pereira,1983-05-03,Biografia,38.06,1090
89909,9787394858372,Luzes do Dragão,Lucas Rodrigues,1993-02-24,Drama|Mistério,110.66,1008
89910,9782299634766,Sombras Imortal,Pedro Melo,1989-03-04,Mistério|Comédia,134.28,855
89911,9786335912473,Ecos do Dragão,João Oliveira,1983-01-01,Drama|Terror|Suspense,129.52,233
89912,9787249714713,História Perdido,Marcos Silva,1998-07-10,Drama,141.2,667
89913,9784848009579,O Mistério da Cidade,Thiago Lima,1986-07-03,Comédia,40.95,1127
89914,9787562905832,Crônicas do Amanhã,Mariana Ferreira,2001-04-13,Terror|Ciência,167.23,494
89915,9786572980910,A Lenda de Fogo,Thiago Pereira,2020-12-08,Aventura|Biografia,111.88,996
89916,9781324714567,Vozes Imortal,Carlos Martins,1986-03-24,Drama|Ficção,224.34,537
89917,9782067498329,Sussurros Estelar,Thiago Oliveira,1999-01-11,Mistério|Tecnologia|Fantasia,133.05,179
89918,9781421488693,Vozes de Gelo,Marcos Martins,1990-03-25,Fantasia,146.55,1164
89919,9780848660474,Sussurros Estelar,Maria Carvalho,1997-05-03,Aventura|Romance,85.46,595
89920,9784751127718,O Guia da Escuridão,Julia Oliveira,1998-02-28,Tecnologia|Comédia,69.21,558
89921,9786465065495,O Guia Esquecido,Thiago Lima,2018-01-20,Mistério,133.71,789
89922,9783339473520,Contos Esquecido,Mariana Costa,2024-10-31,Ciência|Ficção|Suspense,228.68,314
89923,9784270239581,Crônicas da Escuridão,Camila Silva,1984-04-29,Ciência|Drama,34.0,411
89924,9782137003051,Sussurros de Gelo,Marcos Souza,1989-10-30,Tecnologia,58.01,771
89925,9782685937927,Sussurros da Cidade,João Costa,2025-11-07,Filosofia|Mistério,196.85,573
89926,9780682323009,O Caminho da Cidade,Julia Santos,1990-03-31,Drama|Biografia,58.08,679
89927,9782107241943,O Mistério de Gelo,Gabriel Ribeiro,2007-11-12,Mistério|Drama|Aventura,94.88,187
89928,9787264030903,Fragmentos Esquecido,Ana Silva,1987-11-13,Biografia,125.86,374
89929,9785135993261,Contos de Fogo,Rafael Lima,2008-09-07,Ciência|Drama,88.51,713
89930,9788320872966,O Segredo do Destino,Julia Martins,2009-04-18,Filosofia|Aventura|Suspense,110.86,552
89931,9789384248337,Sombras de Fogo,Marcos Pereira,1985-02-08,Comédia,123.56,309
89932,9780031314184,Crônicas de Fogo,Pedro Gomes,1997-10-25,Filosofia|Romance|Suspense,38.95,240
89933,9782260217242,Luzes da Alma,Ana Costa,2015-08-03,Comédia|Filosofia|Suspense,241.72,640
89934,9785795982327,Sombras do Amanhã,Thiago Santos,2009-03-19,Ciência|História|Ficção,194.64,560
89935,9782734802739,Crônicas Perdido,Lucas Pereira,2019-05-11,Romance|Aventura,130.93,524
89936,9785545309503,O Caminho de Fogo,Ana Ribeiro,1985-02-02,Aventura,30.05,633
89937,9782873587465,Crônicas Perdido,Maria Costa,2019-05-08,Aventura|Comédia,208.51,1105
89938,9786975464470,Sombras da Meia-Noite,Camila Pereira,2011-01-30,Ficção|Ciência,97.66,448
89939,9785682827811,A Lenda do Dragão,João Oliveira,1994-10-10,Terror|Ciência,39.43,296
89940,9785783774478,Crônicas do Dragão,Julia Melo,2018-11-12,Ficção|Comédia,20.6,266
89941,9780295566657,O Mistério de Fogo,Thiago Alves,1989-04-14,Tecnologia|Drama|Comédia,27.07,708
89942,9788996066447,Luzes do Amanhã,João Pereira,2003-04-02,Filosofia|Ciência,84.33,229
89943,9785342862585,Contos da Alma,Fernanda Oliveira,2024-02-10,Mistério|Suspense,235.31,1127
89944,9781606744688,Luzes Estelar,Beatriz Ferreira,2024-11-08,Fantasia|Biografia|Tecnologia,104.11,556
89945,9785707522098,Sombras do Amanhã,Mariana Ferreira,2001-05-31,Comédia|Suspense,208.05,101
89946,9785402023125,História do Dragão,Gabriel Pereira,2001-08-17,Filosofia|História|Ficção,134.9,990
89947,9785988742600,O Segredo Perdido,Carlos Ferreira,2009-06-04,Biografia,184.74,1054
89948,9784074517530,Crônicas Imortal,Gabriel Ferreira,2013-04-03,Biografia|Fantasia|Ciência,238.97,525
89949,9786583883849,O Mistério Imortal,Maria Alves,2000-09-22,Tecnologia,186.98,1077
89950,9786347760061,Crônicas Perdido,Thiago Gomes,1984-01-06,História,190.82,1086
89951,9780536733889,Crônicas do Amanhã,Laura Alves,1980-12-17,Ciência|Fantasia,124.42,1071
89952,9787069567517,A Lenda do Amanhã,Marcos Lima,1986-01-19,História,182.3,1197
89953,9789116086138,A Lenda da Magia,Maria Costa,1998-06-14,Filosofia,56.44,792
89954,9780864861824,Vozes do Tempo,Thiago Rodrigues,2022-10-09,Ciência|Terror,217.99,759
89955,9780021103466,O Segredo de Fogo,Fernanda Martins,1999-04-04,Tecnologia|Terror|Ficção,232.77,870
89956,9787641835620,História da Escuridão,Thiago Lima,2000-08-15,Ciência|Terror,226.44,1093
89957,9783214533951,Crônicas do Amanhã,Maria Alves,1993-06-23,Romance|História|Filosofia,70.15,861
89958,9782056344319,Memórias Perdido,Gabriel Santos,2004-04-18,Comédia|Ciência,228.24,805
89959,9789949577650,A Jornada Imortal,Julia Ribeiro,1986-12-13,Comédia,235.28,309
89960,9781617364185,A Lenda de Fogo,Camila Ferreira,2003-12-25,Tecnologia,196.71,397
89961,9783215946602,O Guia da Cidade,Mariana Silva,1998-10-23,Tecnologia|Terror|Aventura,72.2,1057
89962,9786170597396,Luzes do Destino,Fernanda Oliveira,2013-09-23,Romance|Mistério|Filosofia,194.27,649
89963,9780229762950,Fragmentos da Cidade,Thiago Ferreira,2005-12-29,Tecnologia|Terror|Aventura,51.43,539
89964,9787921730999,A Jornada da Alma,Camila Melo,2025-01-21,Tecnologia,40.08,998
89965,9787053279595,Contos Estelar,Pedro Rodrigues,1990-11-10,Fantasia|História|Filosofia,172.53,534
89966,9787309453517,O Mistério do Tempo,Fernanda Pereira,1992-08-21,Aventura|Ciência|Filosofia,226.18,865
89967,9786734060495,O Caminho da Escuridão,Camila Martins,2017-02-17,Fantasia,183.82,591
89968,9782698332296,Sussurros do Destino,João Alves,1996-01-07,Fantasia|Biografia,74.12,647
89969,9786727084807,Memórias do Amanhã,Marcos Rodrigues,1982-03-08,História,108.17,740
89970,9782588190662,Crônicas Esquecido,Beatriz Pereira,2020-02-28,Fantasia|Tecnologia|Comédia,242.62,643
89971,9780981715161,Ecos do Dragão,Fernanda Oliveira,2002-08-05,Terror|Romance|Fantasia,22.17,140
89972,9780121318336,Crônicas Imortal,Lucas Ferreira,1990-02-27,Mistério|Terror,181.94,562
89973,9782566254464,Sombras do Dragão,Beatriz Costa,2000-03-28,Fantasia,158.48,560
89974,9786627011488,Sussurros Estelar,Camila Silva,2011-01-10,Ficção|Mistério|Filosofia,209.43,931
89975,9781131979287,Vozes Estelar,Julia Ribeiro,2019-12-07,Ficção|Tecnologia,94.58,141
89976,9785532659762,O Segredo de Gelo,Julia Ferreira,1980-02-21,Biografia|Suspense,49.06,312
89977,9784746169097,Sussurros da Magia,Thiago Carvalho,2009-12-19,Ficção|Mistério|Comédia,137.19,631
89978,9780076766023,Sombras da Magia,Lucas Oliveira,1982-12-10,Romance,42.24,202
89979,9788783607011,Ecos do Dragão,Marcos Santos,2000-07-06,História|Drama,117.95,607
89980,9782402062954,Fragmentos da Escuridão,Thiago Carvalho,2015-07-26,Biografia|Romance|Filosofia,28.29,200
89981,9780816409055,História de Gelo,Carlos Lima,2014-05-04,Tecnologia,210.69,455
89982,9788664667606,Ecos de Fogo,Pedro Lima,1991-06-23,Suspense,203.17,821
89983,9786046654982,O Mistério do Dragão,Maria Souza,2013-12-18,Comédia|Terror|Biografia,172.6,145
89984,9789490214216,Sombras Esquecido,Gabriel Rodrigues,1991-06-08,Mistério|Fantasia|Terror,149.57,175
89985,9780716671127,O Mistério Imortal,Thiago Lima,2024-08-28,Tecnologia|Ficção,48.18,511
89986,9782064904715,História da Magia,Camila Pereira,1981-04-26,Comédia|Terror|Aventura,85.32,647
89987,9782503544503,Sussurros Perdido,Marcos Ferreira,2001-11-24,Romance,195.57,723
89988,9785321876369,O Segredo do Tempo,Ana Martins,2020-04-08,Filosofia|História,73.17,570
89989,9786129714471,Sussurros de Gelo,Julia Oliveira,1996-07-14,Biografia|Terror,107.7,856
89990,9789262307962,O Guia Esquecido,Julia Melo,1983-09-25,Biografia|Romance|Drama,247.28,982
89991,9782147753589,Fragmentos da Alma,Thiago Santos,1986-04-25,Tecnologia,224.75,914
89992,9785982799820,Fragmentos Imortal,Julia Costa,1985-05-30,Tecnologia,64.49,832
89993,9787538074957,Sussurros da Meia-Noite,Julia Costa,2022-10-21,Ficção,96.66,444
89994,9787013749688,Ecos Perdido,Laura Melo,2006-08-13,Filosofia,149.94,822
89995,9784416615650,A Lenda Estelar,Beatriz Rodrigues,2000-04-19,Ficção|Drama|Tecnologia,245.92,820
89996,9783264922957,A Lenda do Destino,Maria Silva,1988-04-17,História|Fantasia,26.46,183
89997,9780477855629,O Caminho Esquecido,Laura Melo,2000-11-15,Drama,55.89,1176
89998,9781690716789,O Mistério Perdido,Lucas Carvalho,2009-05-11,Filosofia|Ficção|Fantasia,194.04,273
89999,9787746341525,Sussurros do Tempo,Fernanda Alves,2010-12-20,Terror|Romance|Ficção,224.16,512
90000,9781854986878,Contos Perdido,João Carvalho,2011-06-19,Romance|Ciência|Terror,29.74,908
90001,9780896593718,Memórias do Destino,João Oliveira,1982-09-30,Mistério|Ciência,89.56,1173
90002,9786998215092,Sussurros da Cidade,Gabriel Ribeiro,1982-09-29,Ciência|Aventura|Mistério,66.17,753
90003,9785150490098,Sussurros do Dragão,Rafael Pereira,2016-09-05,Aventura,177.02,763
90004,9781457522722,Ecos de Gelo,Gabriel Silva,2023-07-14,Ciência|Aventura,49.82,1179
90005,9788466347727,Ecos Estelar,Maria Oliveira,2005-08-20,Drama,217.8,1175
90006,9789401866483,Fragmentos da Cidade,Maria Ferreira,1984-01-05,História|Aventura,181.32,1037
90007,9786341273136,O Mistério Imortal,Maria Souza,1990-02-21,Biografia|Ciência|Tecnologia,187.16,453
90008,9788271002708,Fragmentos de Fogo,Beatriz Souza,2003-05-28,Suspense|Fantasia,66.44,1001
90009,9780998159058,Sussurros da Alma,Rafael Lima,1991-10-29,Aventura,227.7,565
90010,9781458706544,Sombras da Meia-Noite,Ana Costa,2009-10-27,Mistério|História|Ficção,221.94,667
90011,9784259023600,Luzes da Alma,Beatriz Silva,1982-01-21,Biografia|Ciência|Suspense,107.43,418
90012,9787839794557,Fragmentos da Alma,Camila Lima,2000-04-16,Drama|Comédia|Ciência,135.08,1140
90013,9786542547255,Memórias Esquecido,Julia Silva,2003-01-12,Comédia,185.47,637
90014,9788319124881,Vozes da Escuridão,Beatriz Lima,2000-02-23,História|Drama,22.98,604
90015,9789016424654,A Lenda Estelar,Fernanda Martins,1985-07-19,Terror|História|Aventura,202.18,283
90016,9782086354547,Luzes da Escuridão,Carlos Martins,2007-11-21,Fantasia|Filosofia,142.91,859
90017,9787214435469,Luzes de Fogo,Julia Silva,2004-05-03,História,58.76,860
90018,9786821192200,Fragmentos de Fogo,Rafael Rodrigues,2025-01-03,Suspense|Filosofia|Romance,130.31,1187
90019,9781745630628,Sussurros da Meia-Noite,Gabriel Melo,2024-06-18,Comédia,87.72,1037
90020,9784734532017,Sussurros de Gelo,Julia Oliveira,2011-01-13,Fantasia|História|Biografia,85.95,411
90021,9783566127166,O Segredo Perdido,Carlos Oliveira,2005-09-29,Fantasia|Drama,172.95,561
90022,9786292773233,A Jornada da Escuridão,Beatriz Rodrigues,2014-09-30,Fantasia,122.41,506
90023,9787978653076,Contos de Fogo,Marcos Oliveira,1995-02-18,Aventura|Ficção|História,216.86,1123
90024,9780240458543,História do Dragão,Camila Melo,2017-11-29,Romance|Drama,170.51,1145
90025,9789612514453,Sombras do Destino,Mariana Rodrigues,2006-05-17,Aventura,146.01,795
90026,9781874314407,Memórias Estelar,Maria Oliveira,2000-07-20,Terror,43.41,275
90027,9785037578683,A Jornada do Tempo,João Pereira,2022-09-17,Ficção|Romance,154.85,929
90028,9781082732875,Ecos do Destino,Carlos Silva,2023-02-21,Suspense|Fantasia|Romance,98.36,1022
90029,9782717544413,Luzes da Magia,Camila Alves,1994-06-25,Ciência|Fantasia,177.16,825
90030,9787845228135,Ecos do Tempo,João Lima,2013-06-26,Ficção,130.99,716
90031,9785019703992,História do Dragão,Laura Gomes,2001-06-28,Mistério,103.26,967
90032,9780251184649,Fragmentos do Destino,Rafael Ribeiro,1991-08-11,História,246.16,970
90033,9784936143751,O Mistério Esquecido,Carlos Gomes,2005-09-23,Mistério|Tecnologia|Fantasia,108.45,175
90034,9782477932276,A Jornada do Tempo,Gabriel Pereira,2015-06-20,Filosofia|Comédia|Ciência,100.7,765
90035,9783369293262,O Caminho do Dragão,Marcos Silva,2000-09-10,Terror|Suspense,37.83,916
90036,9782853392435,Crônicas de Fogo,Laura Melo,2018-03-07,Biografia|História,53.29,506
90037,9781613631777,O Mistério da Cidade,Lucas Gomes,2004-06-27,Ficção,218.97,553
90038,9785568786956,Memórias Esquecido,Camila Souza,2004-07-17,Biografia|Ciência|Ficção,198.88,131
90039,9786505776737,O Caminho de Gelo,Gabriel Lima,2024-05-11,Fantasia|Biografia,243.08,623
90040,9786136422034,Memórias do Destino,Marcos Alves,2015-07-17,História|Comédia|Suspense,144.42,1027
90041,9781785332446,O Segredo da Escuridão,João Rodrigues,2012-12-24,História|Tecnologia,125.3,103
90042,9781132797775,O Mistério Estelar,João Costa,1988-11-08,Ficção|Drama,30.4,573
90043,9789467234687,Fragmentos Perdido,Lucas Santos,1997-07-16,História|Comédia,87.78,666
90044,9780920490610,O Caminho Esquecido,Camila Souza,2002-02-18,Comédia|Drama|Suspense,180.4,954
90045,9789459544113,O Guia da Alma,Beatriz Gomes,1997-08-29,Filosofia|Biografia|Ficção,20.39,572
90046,9784316253582,A Jornada de Fogo,Mariana Ferreira,2016-10-15,Aventura|Suspense,98.83,800
90047,9781859302798,Sussurros Estelar,Rafael Ferreira,2025-04-16,História|Terror,158.86,889
90048,9780885265874,O Guia de Gelo,Rafael Melo,2024-04-01,Romance|Aventura|Ficção,162.17,408
90049,9780255423395,Contos da Magia,Camila Costa,2005-05-15,Ficção|Ciência|Comédia,67.01,1085
90050,9784386480842,O Guia de Gelo,Pedro Martins,2006-08-16,Filosofia|Mistério,107.68,401
90051,9781655987229,A Jornada da Magia,Beatriz Souza,1984-11-09,Romance,164.56,701
90052,9786837307402,Fragmentos da Cidade,Marcos Oliveira,1982-08-06,Ciência|História|Mistério,29.91,1197
90053,9785332623633,História do Amanhã,João Souza,1992-09-01,Tecnologia|Fantasia,207.59,886
90054,9787656630568,Crônicas da Alma,Camila Santos,2014-11-27,Aventura,74.1,364
90055,9786248328832,O Guia Esquecido,Maria Lima,1980-05-20,História|Fantasia|Mistério,179.21,921
90056,9783805793469,A Jornada Imortal,Camila Martins,2003-12-23,História|Romance,61.62,966
90057,9780086198669,A Lenda da Magia,Carlos Pereira,1988-11-21,Mistério|Romance,146.23,444
90058,9785565637984,Sombras Perdido,Pedro Ribeiro,2008-12-12,Tecnologia|Mistério,228.21,681
90059,9789836944604,Sombras da Meia-Noite,Pedro Gomes,1993-09-14,Ficção|Biografia|Aventura,213.13,179
90060,9780129380900,Ecos da Cidade,Ana Oliveira,2012-09-27,Romance,229.54,249
90061,9785004953918,Ecos da Magia,Maria Ribeiro,2000-09-07,Aventura,242.25,147
90062,9787275799104,Crônicas do Amanhã,Camila Carvalho,2002-09-03,Filosofia,124.49,853
90063,9780932116794,A Lenda do Tempo,Thiago Costa,1999-04-28,Biografia|Terror,130.13,752
90064,9784199701097,O Guia da Magia,Marcos Gomes,1994-05-28,Romance|Mistério|Filosofia,153.98,255
90065,9782256506225,Crônicas da Cidade,Lucas Pereira,2005-02-03,Aventura|História|Tecnologia,68.44,664
90066,9785484265910,Luzes Perdido,Mariana Pereira,1980-12-15,Romance|Drama,227.99,341
90067,9789707689445,Luzes de Fogo,Carlos Costa,1986-01-21,História,30.45,176
90068,9783180613638,Luzes Perdido,Thiago Alves,1983-10-28,Aventura|Biografia,41.9,353
90069,9784240686187,Fragmentos Estelar,Fernanda Oliveira,1993-04-27,Biografia|História|Aventura,130.55,122
90070,9781095170911,Sussurros do Tempo,Marcos Oliveira,2010-01-12,Ciência,42.41,926
90071,9786096422351,Ecos Perdido,Maria Pereira,2010-06-26,Ciência,71.7,513
90072,9780515622877,Ecos Imortal,Camila Martins,1985-11-26,Suspense|Romance,239.3,1111
90073,9785930735832,História Estelar,Maria Silva,1994-01-08,Aventura,183.01,1022
90074,9782502571761,Fragmentos Estelar,Beatriz Ribeiro,1995-03-03,Terror,135.4,852
90075,9787575729108,História Estelar,Laura Silva,1996-06-18,Biografia,107.29,579
90076,9788206151590,O Caminho de Fogo,Mariana Pereira,2001-09-04,Filosofia|Romance,141.28,307
90077,9783144846881,O Caminho Estelar,Marcos Silva,2016-08-30,Comédia|Fantasia,44.49,439
90078,9781818850680,Crônicas do Destino,Laura Santos,1994-02-09,Terror|História,93.57,729
90079,9789843993596,Fragmentos da Meia-Noite,Julia Rodrigues,1989-08-22,Ciência|Aventura,210.79,889
90080,9787995092039,A Lenda de Gelo,Carlos Rodrigues,1995-05-09,Biografia|Ficção|Tecnologia,183.24,133
90081,9784457850751,Crônicas da Magia,Pedro Souza,2015-11-08,Suspense,45.38,613
90082,9788708038533,A Lenda da Cidade,Camila Costa,2023-11-06,Ficção,31.03,1131
90083,9788956460884,O Mistério do Tempo,João Souza,2004-07-04,Ciência,140.97,741
90084,9781354759553,Memórias Estelar,João Carvalho,2023-03-30,Mistério|Comédia,82.72,443
90085,9787508189519,Vozes do Tempo,Pedro Souza,1992-07-30,Aventura|Ficção|História,153.8,795
90086,9782207618346,A Jornada da Escuridão,Lucas Costa,2012-06-08,Filosofia,77.21,150
90087,9780363392862,O Segredo da Escuridão,Marcos Rodrigues,2008-08-20,Fantasia|Terror|Ciência,199.1,1061
90088,9788570048519,Memórias da Escuridão,João Carvalho,2019-02-21,Mistério,209.91,1186
90089,9784189566358,Crônicas Perdido,Lucas Martins,2018-07-07,Tecnologia|Drama|Ciência,216.84,912
90090,9789650157083,Vozes da Meia-Noite,Lucas Ferreira,2014-04-22,Biografia|Tecnologia,137.77,1077
90091,9785976862608,A Jornada de Gelo,Marcos Pereira,1983-05-19,Suspense|Filosofia|Fantasia,55.52,272
90092,9786230623819,Crônicas Perdido,Gabriel Alves,1987-01-30,Biografia,74.59,590
90093,9782072139269,Crônicas do Amanhã,Beatriz Silva,2022-06-20,Ciência,148.79,120
90094,9786377215883,Fragmentos do Destino,Carlos Melo,2013-03-11,Romance,172.31,707
90095,9785305616195,Sombras do Amanhã,Ana Lima,2000-07-02,Drama|Mistério,110.74,621
90096,9785894614247,Contos Perdido,Carlos Carvalho,1997-01-25,Aventura|Mistério|Comédia,35.9,350
90097,9781336998301,Luzes do Destino,Gabriel Carvalho,1981-03-14,Filosofia|Terror,72.05,140
90098,9787616951786,Sussurros do Destino,Rafael Ferreira,1991-09-05,Filosofia|História,54.56,298
90099,9787025673763,A Lenda de Fogo,Maria Alves,2011-11-17,Ficção,55.79,892
90100,9787451448634,Contos da Cidade,Fernanda Ferreira,1986-11-13,Ficção,52.52,137
90101,9783946603861,Ecos da Escuridão,Thiago Lima,2019-09-23,Fantasia|Ficção|Suspense,191.97,703
90102,9783276026065,Sombras de Fogo,Fernanda Alves,2023-03-12,Suspense|Tecnologia|Romance,241.52,851
90103,9783398046489,O Guia do Tempo,Fernanda Oliveira,2003-03-20,Biografia|Drama,129.27,113
90104,9785996580757,A Jornada da Escuridão,João Carvalho,1982-01-18,Tecnologia,116.12,419
90105,9787147745368,O Mistério Imortal,Gabriel Gomes,1990-09-15,Biografia,98.43,289
90106,9783065164077,O Caminho Perdido,Maria Pereira,1983-09-24,Drama|Comédia,175.63,282
